date,day_of_week,location,giai_tam,giai_bay,giai_sau_1,giai_sau_2,giai_sau_3,giai_nam,giai_tu_1,giai_tu_2,giai_tu_3,giai_tu_4,giai_tu_5,giai_tu_6,giai_tu_7,giai_ba_1,giai_ba_2,giai_nhi,giai_nhat,giai_dac_biet
2014-05-08,Thu nam,Bình Định,57,206,6577,3674,2078,6072,16062,36100,58176,86839,33286,01055,49268,73801,17100,65679,32039,616646
2014-05-08,Thu nam,Quảng Trị,95,142,0802,1319,6383,0845,63653,59743,50844,07921,31589,26786,84012,65444,39082,44952,44438,858538
2014-05-08,Thu nam,Quảng Bình,99,210,7822,5355,3489,5821,74394,50114,10160,49496,58235,64375,61499,05056,54681,41657,30639,333511
2014-05-09,Thu sau,Gia Lai,41,745,9810,0008,9916,6769,51909,15034,12965,17612,14135,14090,34470,14533,04517,65826,15879,033131
2014-05-09,Thu sau,Ninh Thuận,37,003,6806,2967,6960,1028,46769,02275,28451,31864,38883,38634,42386,46388,49339,73182,13653,009186
2014-05-10,Thu bay,Quảng Ngãi,13,509,2885,2220,3858,1309,91951,09085,95975,54898,02948,44942,18446,87135,55385,71896,78052,248159
2014-05-10,Thu bay,Đà Nẵng,92,771,0749,4104,1450,9778,63548,31705,76383,60729,03509,19163,88447,22672,80443,48123,01514,119332
2014-05-10,Thu bay,Đắk Nông,64,796,9013,1710,4521,4374,79191,45019,85072,13232,61264,54627,41766,31305,33165,30555,94660,886257
2014-05-11,Chu nhat,Kon Tum,62,618,9607,9750,1552,5875,38717,49012,77913,03364,70355,37304,05145,10284,51710,94289,71206,841752
2014-05-11,Chu nhat,Khánh Hòa,18,308,2912,4940,5333,9903,89658,24678,98506,92648,22434,31594,67177,47855,43732,19454,95338,546457
2014-05-12,Thu hai,Phú Yên,85,996,9124,5905,5191,0721,56734,00942,52286,93834,51894,49539,31284,26733,37164,99419,64156,832224
2014-05-12,Thu hai,Thừa T. Huế,06,617,0610,9368,5186,2912,48170,38453,32746,58422,45329,95659,41390,98347,61073,72968,61887,015016
2014-05-13,Thu ba,Quảng Nam,67,620,1651,1358,5928,3361,11997,40150,79598,48482,01908,19600,72002,02858,77782,62644,56390,303067
2014-05-13,Thu ba,Đắk Lắk,88,390,2939,5000,5228,0053,45306,29293,76824,85145,53521,44668,18813,87552,66360,27142,83137,547812
2014-05-14,Thu tu,Đà Nẵng,58,560,4796,2842,5416,6377,80092,40338,96819,08418,71068,31112,66412,20851,43192,84847,43858,087922
2014-05-14,Thu tu,Khánh Hòa,87,544,3347,6470,7154,6282,96487,09700,48727,32048,07897,24041,95976,88607,79899,74999,28426,865973
2014-05-15,Thu nam,Bình Định,27,356,6707,0236,6534,0176,66967,24301,75679,21526,13342,55108,83212,79501,79552,26821,43798,015759
2014-05-15,Thu nam,Quảng Trị,07,374,5643,8529,0249,9374,63032,86863,39105,96782,07076,99774,74147,04699,39148,45104,73412,398083
2014-05-15,Thu nam,Quảng Bình,43,139,3360,9611,2555,3289,20385,98459,63517,06108,51947,16181,86436,16964,29188,43237,73418,497176
2014-05-16,Thu sau,Gia Lai,93,502,8871,9280,1502,2392,95769,28301,28621,42777,66430,65331,76689,55516,94265,12646,86069,403568
2014-05-16,Thu sau,Ninh Thuận,87,026,5543,3422,1472,6885,74981,96777,95845,59566,70702,10833,18856,40986,47869,95088,91881,636078
2014-05-17,Thu bay,Quảng Ngãi,71,339,1626,9800,9752,4620,66465,25765,74475,13899,93682,05689,92205,63801,54469,42509,73434,819856
2014-05-17,Thu bay,Đắk Nông,33,136,3117,8726,2480,6833,29318,83475,29478,48927,99702,79125,93718,27319,12883,26577,71455,103102
2014-05-17,Thu bay,Đà Nẵng,45,777,6366,8478,3199,9428,44392,72527,98580,41616,47984,51476,09881,18435,60268,18146,84589,459386
2014-05-19,Thu hai,Thừa T. Huế,93,192,1433,4523,7577,3171,35766,36700,87887,37941,21708,89165,99750,97632,63188,07837,84531,279774
2014-05-19,Thu hai,Phú Yên,88,825,2930,4409,3310,3055,89194,05924,69786,88801,76168,64242,08220,55552,89270,84499,74694,129639
2014-05-20,Thu ba,Đắk Lắk,78,855,8437,5202,6100,4676,33102,72086,78446,62909,84657,99800,16803,55318,87520,91268,59182,745753
2014-05-20,Thu ba,Quảng Nam,78,862,4894,4001,5383,1259,69659,88228,63154,15053,30120,64345,72171,88880,14035,95412,63064,370538
2014-05-21,Thu tu,Đà Nẵng,10,167,7397,3175,4218,5590,21319,80518,25234,64571,07391,41575,24123,27455,10102,78665,99149,408893
2014-05-21,Thu tu,Khánh Hòa,20,175,4157,3090,8493,8228,64197,85336,76411,57889,92875,57132,78234,33056,85784,08734,35000,819145
2014-05-22,Thu nam,Quảng Bình,72,840,5955,8311,5139,7824,06414,04524,38239,79810,77710,93774,54253,80843,46560,64354,70304,405594
2014-05-22,Thu nam,Quảng Trị,84,896,6149,8753,7047,7186,21324,47721,68763,67242,78805,19818,99287,29862,15079,97626,01703,145920
2014-05-22,Thu nam,Bình Định,73,519,7660,7941,3528,9335,71852,06205,22348,93183,20528,10349,22267,24965,30613,46945,40326,646430
2014-05-23,Thu sau,Gia Lai,99,666,5895,8839,0919,8358,87143,97322,25694,11058,55775,07282,98040,02090,30934,61491,19161,898036
2014-05-23,Thu sau,Ninh Thuận,88,752,2467,3289,2324,8207,99979,80641,94727,89740,78050,41696,76052,49970,98033,06713,74414,973336
2014-05-24,Thu bay,Đắk Nông,22,498,4984,1452,0353,0525,52255,55017,17907,71001,20773,90153,04664,08639,43978,84531,44930,088987
2014-05-24,Thu bay,Quảng Ngãi,96,731,0840,1369,5910,9290,72121,16184,81901,84956,99396,08786,73443,20689,05103,96447,95706,944004
2014-05-24,Thu bay,Đà Nẵng,43,498,6862,7578,9917,4440,04560,76035,80751,61051,31242,10173,33627,07234,16750,12654,17234,173665
2014-05-25,Chu nhat,Khánh Hòa,74,926,9167,6795,9201,6162,11419,54943,95284,58157,11607,09241,93638,89456,13633,31443,98312,738635
2014-05-25,Chu nhat,Kon Tum,20,557,8758,2580,6213,4624,86597,88114,29515,11119,69886,41555,54465,72018,36272,90369,32337,053934
2014-05-26,Thu hai,Thừa T. Huế,55,806,7024,9014,4431,7858,72355,39557,54582,00905,75589,43198,98190,36106,32903,79346,35930,081420
2014-05-26,Thu hai,Phú Yên,12,790,3492,0649,3927,5604,61120,92829,63556,95376,37783,03552,30749,17011,06047,58102,52021,269024
2014-05-27,Thu ba,Đắk Lắk,90,375,6485,0716,1390,3460,74730,69622,73866,67636,15357,21436,15362,72399,31886,47247,82266,507887
2014-05-27,Thu ba,Quảng Nam,54,381,1403,6282,3277,9690,82745,72367,35614,61213,74449,69545,01500,31110,03785,64567,50590,541235
2014-05-28,Thu tu,Đà Nẵng,00,740,9299,7063,3467,0637,52368,06295,55600,72389,03949,82611,35723,97179,41772,97029,79348,125924
2014-05-28,Thu tu,Khánh Hòa,55,875,5092,4086,5557,6016,55763,36259,02596,86613,81327,18912,35928,13149,00407,39943,75657,814207
2014-05-29,Thu nam,Bình Định,28,850,3279,9877,8977,0189,03527,54131,56862,78102,85241,29172,79680,60265,09244,32049,26218,886906
2014-05-29,Thu nam,Quảng Trị,62,290,2025,5291,1440,3845,46866,41417,09685,88100,04786,80733,01106,08224,44885,59454,67696,922241
2014-05-29,Thu nam,Quảng Bình,45,806,5094,4216,1228,2299,60329,00143,10480,97273,99440,67014,40664,56835,11095,63704,44860,333884
2014-05-30,Thu sau,Ninh Thuận,29,637,8942,9455,6739,6112,33328,35383,84679,80840,02518,51069,53565,36110,82643,29687,26957,644426
2014-05-30,Thu sau,Gia Lai,97,365,1789,0978,3028,4914,35418,57955,52806,24402,92343,19564,81655,31711,05212,70090,74441,615565
2014-05-31,Thu bay,Đà Nẵng,86,159,1970,9287,0044,8522,00580,18884,49502,41561,53822,25354,63829,80271,64384,32821,32521,850975
2014-05-31,Thu bay,Quảng Ngãi,77,327,0712,8058,6740,3466,81750,13097,51463,64406,23365,76630,33317,64256,51046,21009,85964,700644
2014-05-31,Thu bay,Đắk Nông,81,497,8349,8112,1375,1197,69697,08735,39879,60683,20276,04479,78100,35717,99806,48098,24930,177611
2014-06-01,Chu nhat,Kon Tum,30,332,6281,0975,4924,3360,58136,46348,74441,15883,24401,73285,87498,86390,03007,24060,67139,359927
2014-06-01,Chu nhat,Khánh Hòa,85,566,3675,0738,4191,3739,84351,21420,48689,78527,32107,51219,38029,54691,46770,96531,45211,112608
2014-06-02,Thu hai,Thừa T. Huế,68,623,8312,4917,8983,9492,99042,71144,26654,96463,60270,31657,72951,39828,86495,12805,91640,338135
2014-06-02,Thu hai,Phú Yên,03,911,1001,7534,4186,3472,49503,93588,11523,87907,98012,11359,51565,30690,66416,75679,74756,528044
2014-06-03,Thu ba,Đắk Lắk,66,503,8041,5624,2925,0855,61989,90643,38964,19936,29232,60480,11596,65723,45612,36796,82440,280594
2014-06-03,Thu ba,Quảng Nam,52,632,7913,7795,6808,3629,73640,40549,27080,62776,33703,94375,64384,73856,49956,48479,38682,485983
2014-06-04,Thu tu,Đà Nẵng,39,573,5124,1489,2027,3352,48699,85139,66119,44032,32006,84557,04433,60278,84875,52183,05753,671954
2014-06-04,Thu tu,Khánh Hòa,96,485,7346,4713,7212,4363,53876,30991,32779,12991,35221,28735,87470,03872,78339,68173,68688,807211
2014-06-05,Thu nam,Quảng Trị,75,751,3117,4654,9880,3260,85436,03525,31911,34206,98620,58232,88380,39596,33600,36741,32701,027633
2014-06-05,Thu nam,Quảng Bình,22,717,4288,6774,4508,3408,84148,95586,40275,29819,20644,41414,77092,60171,45953,21768,42904,336613
2014-06-05,Thu nam,Bình Định,86,825,6780,3027,2708,6782,72819,17915,72980,19472,57077,56483,65161,55675,50343,28222,05330,040190
2014-06-07,Thu bay,Đà Nẵng,06,201,7755,5624,1072,2693,76943,64842,73747,23837,29100,14067,23676,93544,80057,02206,55181,710560
2014-06-07,Thu bay,Quảng Ngãi,97,281,3506,5657,1306,2629,69083,04515,26080,49821,46669,23609,75917,22104,17157,79709,11329,522304
2014-06-07,Thu bay,Đắk Nông,39,184,1975,5795,5691,4544,20436,80591,07117,77267,74233,22186,01470,90513,17707,63128,03258,620850
2014-06-08,Chu nhat,Kon Tum,57,723,3299,2958,4539,1609,18456,33531,03162,52659,91494,17737,07219,95712,01684,20079,73706,160992
2014-06-08,Chu nhat,Khánh Hòa,17,977,7558,3352,0608,3189,68066,12642,77845,46629,90409,56807,84840,26582,74985,06246,58819,894601
2014-06-09,Thu hai,Thừa T. Huế,63,788,4141,4580,6234,5146,95746,98845,65101,93092,02144,61162,79325,97394,87070,49654,43598,859471
2014-06-09,Thu hai,Phú Yên,13,539,7900,6024,4856,0826,32548,57902,80808,89718,91810,13372,94805,65307,68985,55067,77969,546598
2014-06-10,Thu ba,Đắk Lắk,37,145,8036,7344,1329,4944,06701,14017,47515,75956,50245,23671,70093,67686,34903,88324,09337,351470
2014-06-10,Thu ba,Quảng Nam,55,870,7533,2885,6443,6089,20687,03406,98631,53897,10716,74227,15533,20004,72233,05765,91055,685853
2014-06-11,Thu tu,Đà Nẵng,31,162,0108,3611,3648,9860,38641,66509,44243,93829,14031,39000,77878,74908,05716,75811,23222,433476
2014-06-11,Thu tu,Khánh Hòa,18,943,3025,2696,3933,5088,84338,75287,06889,79937,39650,54316,62941,84674,72349,16509,54840,907592
2014-06-12,Thu nam,Quảng Bình,75,471,4396,1298,3318,0745,44235,43410,95987,78092,15562,71880,13364,60007,57350,42858,48813,012397
2014-06-12,Thu nam,Bình Định,13,876,9414,1752,2819,8970,53611,00002,16265,08371,96005,68707,91982,52191,81070,06311,06345,233504
2014-06-12,Thu nam,Quảng Trị,80,770,9626,8920,2149,0297,89835,31007,22008,06780,27780,56567,47328,73301,68874,46070,80860,390991
2014-06-14,Thu bay,Đà Nẵng,73,509,7436,4756,6617,3750,39520,69304,57927,77487,92726,89429,98815,33997,50149,57379,95892,928200
2014-06-14,Thu bay,Quảng Ngãi,18,763,8444,3720,2383,4675,64627,70056,06277,69269,06202,46590,46067,57984,52218,12703,17265,826763
2014-06-14,Thu bay,Đắk Nông,42,904,5021,6977,5786,8644,11720,11031,99676,81747,64513,27223,19777,93854,89315,59180,85819,203121
2014-06-15,Chu nhat,Kon Tum,48,442,1105,8494,7390,2136,83837,50805,07477,02970,72791,10210,50258,74876,52281,35679,51534,494437
2014-06-15,Chu nhat,Khánh Hòa,49,530,8889,6616,5189,2297,39420,80438,48026,98512,14750,51066,65325,82359,55490,02963,28778,636512
2014-06-16,Thu hai,Thừa T. Huế,63,200,4268,5207,9694,3149,73530,83216,47616,94617,27241,93203,44436,40857,85688,80962,82418,766174
2014-06-16,Thu hai,Phú Yên,17,067,2212,0395,0813,7183,44319,83285,88680,15605,84455,60539,84118,48065,51332,24101,11503,714492
2014-06-17,Thu ba,Đắk Lắk,76,267,1573,2126,0643,4210,20933,79078,95905,43832,44731,27059,55745,01432,01847,94511,63143,986989
2014-06-17,Thu ba,Quảng Nam,58,277,7915,3101,7769,8413,80913,08392,46737,33581,94577,79822,57213,04948,83518,83636,48291,224534
2014-06-18,Thu tu,Đà Nẵng,05,598,3883,5930,1826,2217,38216,19116,50135,18859,47272,31055,83539,41709,68910,70997,17585,783244
2014-06-18,Thu tu,Khánh Hòa,24,265,9861,7424,5896,3226,57073,27328,89458,68299,00745,48061,49311,65207,31795,49164,68726,664427
2014-06-19,Thu nam,Quảng Trị,96,249,0956,0808,6155,0172,45579,15311,42480,19703,50192,62552,12416,03060,68646,31480,84922,971576
2014-06-19,Thu nam,Bình Định,62,135,9101,8603,3455,3109,56971,05278,40877,36383,24151,23054,80982,59430,74802,59042,02622,447261
2014-06-19,Thu nam,Quảng Bình,18,778,2333,6748,6366,1121,88152,95800,33866,26614,90875,03655,96756,67063,01343,03238,77440,881636
2014-06-20,Thu sau,Ninh Thuận,11,577,0956,4440,4698,2557,50338,39264,80556,56641,17067,65232,96230,28040,34518,56445,38573,965133
2014-06-20,Thu sau,Gia Lai,56,284,0363,8982,7903,4614,85281,84949,88122,56867,52247,25163,47927,27354,90790,72069,21338,458759
2014-06-22,Chu nhat,Kon Tum,50,404,2367,7266,8929,1502,43110,53104,39785,81901,08043,61523,77986,29918,95513,49779,52995,563209
2014-06-22,Chu nhat,Khánh Hòa,74,981,6336,5451,9007,9055,84521,29745,99101,55428,78634,75104,84747,81092,27093,40302,95341,519024
2014-06-23,Thu hai,Thừa T. Huế,33,484,5423,9510,0350,8842,72110,14130,05747,44779,78072,67591,39727,97109,44698,10494,90678,279997
2014-06-23,Thu hai,Phú Yên,33,943,7555,0786,2062,2673,34028,09923,96661,87928,46388,68114,37934,32613,41032,91849,85413,299329
2014-06-24,Thu ba,Đắk Lắk,95,493,5638,0563,7405,7724,25506,91813,98582,16615,20654,39472,02867,41866,58449,60141,13406,825544
2014-06-24,Thu ba,Quảng Nam,06,272,5459,8652,8203,4608,52205,97164,34116,48210,58936,53428,79159,26130,04337,82499,98181,392278
2014-06-25,Thu tu,Đà Nẵng,07,926,6183,7088,3106,8723,74243,70148,37110,74722,53903,16970,69243,09147,23457,27953,01400,659553
2014-06-25,Thu tu,Khánh Hòa,15,841,1870,1179,5062,1045,82157,28880,43711,37382,89941,92276,97265,89963,95387,61970,43599,507963
2014-06-26,Thu nam,Quảng Trị,76,730,3005,7960,7218,2521,13903,31845,96154,41991,73086,51646,78514,49772,64749,11379,04526,116123
2014-06-26,Thu nam,Quảng Bình,10,498,8717,7737,7059,6924,20734,69353,85714,20618,52696,38469,48091,11913,16058,00229,26873,926363
2014-06-26,Thu nam,Bình Định,36,392,6962,5273,9702,8390,47718,30396,56385,30369,18166,26782,05451,15328,17479,65323,80142,066442
2014-06-27,Thu sau,Gia Lai,70,663,2512,9437,9173,9499,17315,85872,63421,63219,60033,77020,73496,85814,51389,95874,40119,923632
2014-06-27,Thu sau,Ninh Thuận,26,950,0001,8651,3139,0841,90751,19876,24798,08691,89106,40288,33485,49141,40536,90400,58401,550291
2014-06-28,Thu bay,Đà Nẵng,69,351,0370,8414,6971,9289,90647,03101,65777,65410,66322,84570,11990,19046,16360,50442,28740,158896
2014-06-28,Thu bay,Quảng Ngãi,15,701,2202,6735,9337,6398,80460,39968,60134,14173,23405,82793,60780,79249,56303,48021,32686,997263
2014-06-28,Thu bay,Đắk Nông,63,510,2576,1637,0844,9743,62203,24725,27842,79546,41903,38354,00667,88092,98767,28886,02589,074534
2014-06-29,Chu nhat,Kon Tum,09,391,9722,6039,6011,4488,72853,57864,03979,60095,50964,06451,42418,39633,12427,11727,21844,336953
2014-06-29,Chu nhat,Khánh Hòa,49,568,5406,0178,0807,2613,83199,83637,45718,56140,56323,95065,26184,54487,85973,28564,14731,935171
2014-06-30,Thu hai,Thừa T. Huế,36,268,5502,2295,9702,9670,96129,16137,36729,62693,93821,19563,80188,58570,23435,29809,04248,562171
2014-06-30,Thu hai,Phú Yên,00,495,1418,6222,6796,7476,48474,31613,56777,96215,86311,67730,63335,40830,26740,38676,15632,184347
2014-07-01,Thu ba,Quảng Nam,11,872,9756,6694,2432,2619,16367,87303,53820,77924,03289,51203,43778,46060,15989,25971,56374,545152
2014-07-01,Thu ba,Đắk Lắk,61,794,1477,3397,8084,2108,51165,48878,07585,42238,98326,53012,70557,34038,35918,88677,82385,121799
2014-07-03,Thu nam,Quảng Bình,60,927,6501,2270,0201,6158,12720,39061,88166,07500,01740,52854,76362,06815,26515,46126,37486,275726
2014-07-03,Thu nam,Quảng Trị,84,083,6594,0608,3479,1252,78240,46757,15365,95792,38026,67568,94010,94883,62669,86406,59651,574070
2014-07-03,Thu nam,Bình Định,09,408,5781,3163,4271,5760,11642,67330,36828,50211,50081,47580,90737,71659,39489,00908,93424,259721
2014-07-04,Thu sau,Gia Lai,00,753,6976,8402,7715,8143,93071,59741,51374,65780,49562,12300,71841,30180,50006,15203,43775,955510
2014-07-04,Thu sau,Ninh Thuận,16,894,6266,9565,3012,5688,00035,80784,31168,99949,77251,57726,50828,54255,02411,79415,68461,343228
2014-07-06,Chu nhat,Kon Tum,72,408,6654,4924,9538,1704,44403,57140,02435,77666,15359,89590,67163,13370,06313,41599,38580,918154
2014-07-06,Chu nhat,Khánh Hòa,88,182,0674,9785,3909,4779,99090,23501,67287,64763,56969,93964,20214,11605,42887,76617,96253,038480
2014-07-07,Thu hai,Thừa T. Huế,94,522,9277,4282,9269,8390,22125,31977,17662,92695,86431,00630,33814,45307,93880,26038,88784,313464
2014-07-07,Thu hai,Phú Yên,22,380,3568,3104,1425,5570,40310,63082,35693,88785,52241,34434,72917,85111,74163,98115,01357,141813
2014-07-08,Thu ba,Đắk Lắk,40,499,0989,4678,2399,7731,40369,51052,87782,89238,31386,47607,39879,57645,84037,37936,17620,523697
2014-07-08,Thu ba,Quảng Nam,47,004,6732,0053,0129,5476,97846,03879,98344,71110,50304,08122,45496,28101,47214,07369,47603,789736
2014-07-09,Thu tu,Khánh Hòa,26,374,3749,5478,1036,6398,40601,92422,12239,69461,43185,59410,06032,13630,37369,26599,99036,923027
2014-07-09,Thu tu,Đà Nẵng,62,988,1613,6787,0951,2011,57226,27517,20293,09558,15660,23424,37934,32447,54411,00895,47346,130498
2014-07-10,Thu nam,Quảng Bình,26,394,2534,1522,9596,8587,17223,19773,05582,74525,85321,82180,28092,92611,83228,92328,19952,037781
2014-07-10,Thu nam,Quảng Trị,49,014,1156,3786,7639,5853,66171,08620,22150,37151,59052,86954,04953,38838,59925,87925,33705,832130
2014-07-10,Thu nam,Bình Định,85,545,2409,5938,4954,0972,24231,39785,45903,49058,60227,82888,54714,52631,80945,05796,45898,451561
2014-07-11,Thu sau,Gia Lai,73,091,7525,1613,0580,3166,96643,43868,13698,75633,05696,59885,67173,39614,37842,89697,28293,013391
2014-07-11,Thu sau,Ninh Thuận,74,998,1467,8338,5278,6573,13414,61297,94160,26471,26028,21226,78001,55973,79305,81801,64585,691853
2014-07-12,Thu bay,Đà Nẵng,32,596,3191,4624,0836,3587,80041,75058,58430,64499,87654,65772,59909,71331,05446,07699,69796,023659
2014-07-12,Thu bay,Quảng Ngãi,02,176,1000,7705,2924,2864,63255,82378,17023,31426,98549,65720,62059,97567,02388,54451,08991,246276
2014-07-12,Thu bay,Đắk Nông,34,873,2162,5762,1391,5074,42941,78793,65317,62639,62121,67729,56984,38356,34327,50105,69098,581408
2014-07-13,Chu nhat,Kon Tum,82,366,0455,0938,8540,0754,41569,76109,39690,99557,53203,43409,33207,66179,22664,20367,61204,395117
2014-07-13,Chu nhat,Khánh Hòa,78,385,1307,7750,6742,2219,64763,17369,63275,35261,47505,24259,21373,67437,04212,01762,61528,630189
2014-07-14,Thu hai,Phú Yên,71,293,5167,8684,0659,2823,77178,57109,17347,16692,61774,47123,03599,49773,89322,94696,21210,513327
2014-07-14,Thu hai,Thừa T. Huế,87,375,2738,1732,6225,3402,84919,69127,46124,00767,13174,21338,66858,28178,80269,75600,25341,668552
2014-07-15,Thu ba,Quảng Nam,21,181,4282,8791,5857,6267,14797,79683,09392,45457,75938,28906,69180,49383,80726,23779,72800,015164
2014-07-15,Thu ba,Đắk Lắk,69,568,5927,3634,2171,8572,53105,80527,72687,59849,38233,24757,41951,88230,13889,27695,74206,946303
2014-07-16,Thu tu,Khánh Hòa,89,821,0056,8480,3048,4971,23710,21134,87721,15365,65726,80366,01163,15881,82601,30207,28590,173634
2014-07-16,Thu tu,Đà Nẵng,44,257,7252,4425,0020,3901,27612,07071,91545,34604,13926,33939,52420,29647,18620,25573,87407,107919
2014-07-17,Thu nam,Bình Định,16,737,4863,3783,9450,3478,71165,96586,72573,67895,40655,76809,19946,75091,18938,28488,83185,802213
2014-07-17,Thu nam,Quảng Trị,88,338,3276,2055,5941,1285,44849,69348,78320,48574,21931,29614,55163,37474,86059,40966,90981,729848
2014-07-17,Thu nam,Quảng Bình,04,425,4616,1394,8406,7238,76153,14102,99522,02732,49932,01056,74636,95752,11405,50027,90041,642994
2014-07-18,Thu sau,Gia Lai,59,030,9231,6579,7296,6032,53716,45518,33077,17999,14864,01190,80246,25183,95164,40551,61354,573197
2014-07-18,Thu sau,Ninh Thuận,34,322,2966,2000,0554,9134,48559,46782,99476,75351,98696,12949,09032,96062,17041,60262,86888,788514
2014-07-19,Thu bay,Đà Nẵng,59,135,1367,2463,6111,4698,75070,22267,42475,01115,45896,97630,83594,01647,26193,93825,09964,585076
2014-07-19,Thu bay,Quảng Ngãi,45,199,0089,3846,6703,8222,23326,05627,15061,78678,73842,13004,20419,17466,70592,71737,14129,239874
2014-07-19,Thu bay,Đắk Nông,95,772,0680,9110,9747,3530,05718,44887,62166,59898,02986,24345,93445,53508,86961,91468,81765,769822
2014-07-20,Chu nhat,Kon Tum,80,339,0957,5137,1245,8588,89033,66695,60839,37788,07337,24790,51565,11463,34106,63479,99005,754788
